Episode,Average_Score,Average_Lines,Epsilon,Loss
42300,17.973500000000072,0.65,0.049999124186081836,0.01754606142640114
42400,18.105000000000086,0.61,0.049999124186081836,0.031967923045158386
42500,18.556500000000092,0.68,0.049999124186081836,0.031507521867752075
42600,17.221500000000084,0.6,0.049999124186081836,0.024161001667380333
42700,17.61500000000008,0.61,0.049999124186081836,0.16171638667583466
42800,17.219500000000078,0.67,0.049999124186081836,0.029062971472740173
42900,17.261500000000073,0.66,0.049999124186081836,0.027298107743263245
43000,17.87750000000008,0.66,0.049999124186081836,0.03494327515363693
43100,19.652000000000093,0.77,0.049999124186081836,0.04692259430885315
43200,17.31700000000008,0.67,0.049999124186081836,0.03868895024061203
43300,18.777000000000083,0.7,0.049999124186081836,0.03195871785283089
43400,18.293000000000085,0.69,0.049999124186081836,0.02661486715078354
43500,19.02250000000009,0.76,0.049999124186081836,0.0233742818236351
43600,18.081000000000085,0.63,0.049999124186081836,0.04041155427694321
43700,19.40600000000009,0.75,0.049999124186081836,0.02950383350253105
43800,18.393000000000097,0.69,0.049999124186081836,0.04511450231075287
43900,17.677500000000077,0.67,0.049999124186081836,0.01829414814710617
44000,17.371000000000077,0.63,0.049999124186081836,0.0592426061630249
44100,18.649000000000083,0.74,0.049999124186081836,0.02603781223297119
44200,17.681000000000083,0.65,0.049999124186081836,0.028904663398861885
44300,18.120000000000086,0.63,0.049999124186081836,0.022696485742926598
44400,18.281000000000088,0.64,0.049999124186081836,0.06076814606785774
44500,17.66350000000008,0.61,0.049999124186081836,0.029176825657486916
44600,18.607000000000085,0.67,0.049999124186081836,0.021259993314743042
44700,19.588500000000103,0.72,0.049999124186081836,0.0907479077577591
44800,19.154500000000102,0.69,0.049999124186081836,0.03587689250707626
44900,17.43150000000007,0.6,0.049999124186081836,0.0624312162399292
45000,19.060500000000093,0.77,0.049999124186081836,0.05361241102218628
45100,17.84100000000008,0.72,0.049999124186081836,0.05649426206946373
45200,18.784000000000088,0.74,0.049999124186081836,0.026119699701666832
45300,19.02800000000009,0.72,0.049999124186081836,0.0238649919629097
45400,18.06700000000008,0.67,0.049999124186081836,0.048403866589069366
45500,19.645500000000094,0.8,0.049999124186081836,0.02678302861750126
45600,17.722500000000085,0.64,0.049999124186081836,0.03109569102525711
45700,18.97750000000009,0.76,0.049999124186081836,0.08377859741449356
45800,18.535000000000096,0.67,0.049999124186081836,0.01758701354265213
45900,18.082500000000085,0.59,0.049999124186081836,0.028078030794858932
46000,17.65050000000008,0.65,0.049999124186081836,0.053005822002887726
46100,17.908000000000087,0.67,0.049999124186081836,0.021492712199687958
46200,18.368000000000087,0.65,0.049999124186081836,0.029043013229966164
46300,19.000000000000092,0.73,0.049999124186081836,0.030855251476168633
46400,18.18100000000009,0.68,0.049999124186081836,0.2555839717388153
46500,19.12900000000009,0.69,0.049999124186081836,0.030377348884940147
46600,18.9485000000001,0.7,0.049999124186081836,0.028122300282120705
46700,18.618000000000094,0.65,0.049999124186081836,0.048705197870731354
46800,19.255000000000095,0.72,0.049999124186081836,0.023289106786251068
46900,16.463500000000067,0.74,0.049999124186081836,0.04306627810001373
47000,17.680000000000078,0.62,0.049999124186081836,0.02355833537876606
47100,16.429500000000072,0.7,0.049999124186081836,0.6481754183769226
47200,16.727000000000068,0.61,0.049999124186081836,0.01946355402469635
47300,17.72050000000008,0.7,0.049999124186081836,0.043843381106853485
47400,18.79650000000009,0.73,0.049999124186081836,0.03497567027807236
47500,18.269000000000084,0.68,0.049999124186081836,0.041712477803230286
47600,18.007500000000082,0.65,0.049999124186081836,0.04630593955516815
47700,18.558500000000084,0.68,0.049999124186081836,0.03852062672376633
47800,19.10000000000009,0.76,0.049999124186081836,0.03061816655099392
47900,18.05450000000008,0.65,0.049999124186081836,0.08373896777629852
48000,17.47000000000008,0.66,0.049999124186081836,0.30319446325302124
48100,18.263500000000082,0.64,0.049999124186081836,0.03724020719528198
48200,18.55000000000009,0.64,0.049999124186081836,0.055082086473703384
48300,18.979500000000098,0.71,0.049999124186081836,0.04082699865102768
48400,19.287000000000102,0.66,0.049999124186081836,0.03379950299859047
48500,18.401500000000087,0.61,0.049999124186081836,0.07449014484882355
48600,18.765000000000093,0.64,0.049999124186081836,0.09287267923355103
48700,19.4075000000001,0.71,0.049999124186081836,0.028649242594838142
48800,18.693500000000093,0.66,0.049999124186081836,0.03488098084926605
48900,17.40700000000008,0.56,0.049999124186081836,0.03225535899400711
49000,18.508500000000094,0.62,0.049999124186081836,0.025327913463115692
49100,18.115000000000084,0.63,0.049999124186081836,0.025845132768154144
49200,18.765000000000093,0.69,0.049999124186081836,0.0215737484395504
49300,18.26050000000009,0.64,0.049999124186081836,0.02776728942990303
49400,17.240500000000072,0.65,0.049999124186081836,0.04331202059984207
49500,19.059500000000092,0.68,0.049999124186081836,0.07346225529909134
49600,18.28400000000009,0.66,0.049999124186081836,0.03909549117088318
49700,18.58100000000009,0.68,0.049999124186081836,0.03289138525724411
49800,18.77900000000009,0.75,0.049999124186081836,0.020112784579396248
49900,17.86750000000008,0.68,0.049999124186081836,0.03958958387374878
50000,18.50400000000009,0.71,0.049999124186081836,0.021813860163092613
50100,19.821000000000105,0.8,0.049999124186081836,0.08049335330724716
50200,19.233500000000095,0.68,0.049999124186081836,0.045146599411964417
50300,18.58950000000009,0.68,0.049999124186081836,0.01951313577592373
50400,19.2115000000001,0.66,0.049999124186081836,0.06074969097971916
50500,18.25200000000009,0.58,0.049999124186081836,0.06208573281764984
50600,18.40200000000009,0.63,0.049999124186081836,0.025482408702373505
50700,18.446500000000093,0.64,0.049999124186081836,0.1603420525789261
50800,18.540500000000087,0.65,0.049999124186081836,0.10344971716403961
50900,18.154000000000078,0.69,0.049999124186081836,0.031310632824897766
51000,18.020500000000084,0.63,0.049999124186081836,0.11394795030355453
51100,18.292500000000086,0.61,0.049999124186081836,0.03542311117053032
51200,19.232000000000095,0.69,0.049999124186081836,0.03146836906671524
51300,17.751000000000083,0.65,0.049999124186081836,0.04268581420183182
51400,17.852000000000082,0.6,0.049999124186081836,0.03448331356048584
51500,18.612000000000084,0.68,0.049999124186081836,0.039098769426345825
51600,17.12950000000008,0.64,0.049999124186081836,0.04161751642823219
51700,18.19550000000009,0.64,0.049999124186081836,0.02169182524085045
51800,17.200500000000066,0.63,0.049999124186081836,0.04769985377788544
51900,17.57300000000007,0.62,0.049999124186081836,0.02774694189429283
52000,19.099000000000093,0.74,0.049999124186081836,0.08620231598615646
52100,18.051000000000084,0.57,0.049999124186081836,0.034918107092380524
52200,17.01800000000007,0.59,0.049999124186081836,0.03210016340017319
52300,16.978500000000064,0.62,0.049999124186081836,0.08673544973134995
52400,17.175500000000067,0.67,0.049999124186081836,0.03396402299404144
52500,18.38600000000009,0.68,0.049999124186081836,0.03196769207715988
52600,18.22400000000009,0.69,0.049999124186081836,0.03296121954917908
52700,18.999000000000084,0.72,0.049999124186081836,0.29982298612594604
52800,19.090500000000095,0.7,0.049999124186081836,0.022668741643428802
52900,17.693000000000087,0.61,0.049999124186081836,0.030650876462459564
53000,17.01350000000007,0.54,0.049999124186081836,0.03332085907459259
53100,17.852000000000082,0.65,0.049999124186081836,0.12666188180446625
53200,17.831500000000084,0.73,0.049999124186081836,0.044242776930332184
53300,17.286000000000076,0.63,0.049999124186081836,0.040148038417100906
53400,17.718500000000077,0.68,0.049999124186081836,0.03811531513929367
53500,17.85400000000008,0.67,0.049999124186081836,0.03505637124180794
53600,17.393000000000075,0.61,0.049999124186081836,0.0376940481364727
53700,19.600500000000103,0.8,0.049999124186081836,0.04129903391003609
53800,17.38950000000008,0.6,0.049999124186081836,0.030917543917894363
53900,17.68500000000008,0.67,0.049999124186081836,0.026394180953502655
54000,18.609500000000093,0.69,0.049999124186081836,0.03384852409362793
54100,17.584000000000078,0.67,0.049999124186081836,0.030586745589971542
54200,18.567500000000088,0.69,0.049999124186081836,0.029094966128468513
54300,18.71550000000009,0.68,0.049999124186081836,0.15842454135417938
54400,17.98200000000008,0.68,0.049999124186081836,0.03861548751592636
54500,18.103000000000087,0.66,0.049999124186081836,0.05292578786611557
54600,17.850000000000087,0.62,0.049999124186081836,0.023477572947740555
54700,17.188000000000073,0.66,0.049999124186081836,0.023210976272821426
54800,16.69100000000007,0.6,0.049999124186081836,0.3183143734931946
54900,18.95400000000009,0.75,0.049999124186081836,0.019402028992772102
55000,17.98900000000009,0.69,0.049999124186081836,0.03290349245071411
55100,18.924000000000095,0.73,0.049999124186081836,0.025577958673238754
55200,17.642000000000074,0.66,0.049999124186081836,0.029484838247299194
55300,18.375000000000085,0.75,0.049999124186081836,0.03617759048938751
55400,18.44950000000009,0.7,0.049999124186081836,0.03426913172006607
55500,17.248500000000075,0.64,0.049999124186081836,0.028376739472150803
55600,18.616000000000092,0.7,0.049999124186081836,0.021075371652841568
55700,17.829000000000086,0.63,0.049999124186081836,0.020836401730775833
55800,18.181500000000085,0.68,0.049999124186081836,0.01928461529314518
55900,18.647000000000094,0.68,0.049999124186081836,0.03532332926988602
56000,19.024500000000092,0.73,0.049999124186081836,0.028923170641064644
56100,19.448000000000096,0.69,0.049999124186081836,0.034595731645822525
56200,17.91050000000008,0.64,0.049999124186081836,0.055764537304639816
56300,16.920000000000076,0.63,0.049999124186081836,0.026252564042806625
56400,17.558000000000078,0.63,0.049999124186081836,0.05739768594503403
56500,18.55650000000008,0.7,0.049999124186081836,0.01638006418943405
56600,18.097500000000085,0.62,0.049999124186081836,0.028745640069246292
56700,18.559000000000083,0.66,0.049999124186081836,0.03485959395766258
56800,16.680000000000074,0.49,0.049999124186081836,0.01840033382177353
56900,17.983500000000085,0.68,0.049999124186081836,0.08745761215686798
57000,16.490500000000072,0.52,0.049999124186081836,0.06210020184516907
57100,17.916000000000082,0.66,0.049999124186081836,0.023688187822699547
57200,18.52100000000009,0.69,0.049999124186081836,0.10134164988994598
57300,19.1000000000001,0.71,0.049999124186081836,0.07867452502250671
57400,17.17550000000007,0.67,0.049999124186081836,0.023921096697449684
57500,16.74450000000007,0.59,0.049999124186081836,0.04584294930100441
57600,18.043500000000094,0.68,0.049999124186081836,0.3261641263961792
57700,17.720500000000083,0.62,0.049999124186081836,0.02375539392232895
57800,18.657000000000092,0.68,0.049999124186081836,0.038395822048187256
57900,18.22100000000009,0.59,0.049999124186081836,0.03908295929431915
58000,18.029500000000077,0.64,0.049999124186081836,0.041194140911102295
58100,18.418000000000085,0.63,0.049999124186081836,0.028137443587183952
58200,17.880000000000088,0.59,0.049999124186081836,0.03505623713135719
58300,18.6255000000001,0.63,0.049999124186081836,0.016792668029665947
58400,18.601000000000102,0.65,0.049999124186081836,0.04987666755914688
58500,17.599000000000082,0.62,0.049999124186081836,0.06359565258026123
58600,19.050500000000095,0.71,0.049999124186081836,0.09026752412319183
58700,18.7895000000001,0.72,0.049999124186081836,0.029452286660671234
58800,19.954500000000117,0.76,0.049999124186081836,0.02138306014239788
58900,17.949000000000083,0.6,0.049999124186081836,0.1144438311457634
59000,18.797000000000093,0.66,0.049999124186081836,0.023390039801597595
59100,18.64700000000009,0.69,0.049999124186081836,0.01858697086572647
59200,17.584500000000077,0.59,0.049999124186081836,0.026975411921739578
59300,17.618500000000086,0.59,0.049999124186081836,0.019041702151298523
59400,18.657500000000095,0.65,0.049999124186081836,0.0351322665810585
59500,18.518000000000086,0.64,0.049999124186081836,0.04309818148612976
59600,17.533000000000083,0.61,0.049999124186081836,0.045464709401130676
59700,17.72300000000008,0.65,0.049999124186081836,0.04493168741464615
59800,18.527500000000092,0.64,0.049999124186081836,0.06741257756948471
59900,18.24100000000009,0.63,0.049999124186081836,0.03108593448996544
60000,18.463500000000085,0.67,0.049999124186081836,0.035270582884550095
60100,19.016500000000093,0.68,0.049999124186081836,0.033518336713314056
60200,18.511000000000084,0.75,0.049999124186081836,0.03677445650100708
60300,15.616500000000055,0.66,0.049999124186081836,0.03102796897292137
60400,16.615000000000073,0.67,0.049999124186081836,0.22340907156467438
60500,16.42500000000006,0.62,0.049999124186081836,0.047824472188949585
60600,17.057500000000076,0.68,0.049999124186081836,0.03580285236239433
60700,18.738000000000092,0.74,0.049999124186081836,0.03193581476807594
60800,17.857500000000083,0.67,0.049999124186081836,0.041254229843616486
60900,18.369000000000085,0.7,0.049999124186081836,0.0314115509390831
61000,17.54350000000008,0.58,0.049999124186081836,0.03323455899953842
61100,17.39200000000008,0.61,0.049999124186081836,0.02929406240582466
61200,19.07750000000009,0.76,0.049999124186081836,0.06780767440795898
61300,16.950500000000076,0.64,0.049999124186081836,0.061668556183576584
61400,18.04450000000008,0.71,0.049999124186081836,0.017421454191207886
61500,17.981500000000086,0.7,0.049999124186081836,0.028545517474412918
61600,17.41250000000007,0.68,0.049999124186081836,0.024742837995290756
61700,17.037500000000076,0.61,0.049999124186081836,0.09708721935749054
61800,16.955000000000073,0.61,0.049999124186081836,0.021521398797631264
61900,17.518000000000082,0.68,0.049999124186081836,0.0239146389067173
62000,17.02450000000007,0.64,0.049999124186081836,0.023044176399707794
62100,17.483000000000082,0.7,0.049999124186081836,0.029360538348555565
62200,17.021000000000075,0.63,0.049999124186081836,0.06809065490961075
62300,16.89050000000007,0.68,0.049999124186081836,0.04193258285522461
62400,17.319500000000076,0.63,0.049999124186081836,0.3764403164386749
62500,17.657500000000073,0.66,0.049999124186081836,0.02452482469379902
62600,17.437500000000078,0.71,0.049999124186081836,0.06927059590816498
62700,18.337000000000074,0.77,0.049999124186081836,0.023810554295778275
62800,19.599000000000093,0.82,0.049999124186081836,0.0323762446641922
62900,16.40550000000007,0.63,0.049999124186081836,0.062309056520462036
63000,17.54600000000008,0.67,0.049999124186081836,0.06837961077690125
63100,18.228500000000086,0.72,0.049999124186081836,0.04085530340671539
63200,16.598500000000072,0.66,0.049999124186081836,0.019157523289322853
63300,16.55700000000007,0.67,0.049999124186081836,0.026888811960816383
63400,18.142500000000087,0.7,0.049999124186081836,0.038193002343177795
63500,17.47250000000008,0.74,0.049999124186081836,0.07280859351158142
63600,19.046500000000098,0.8,0.049999124186081836,0.3296135663986206
63700,17.16700000000008,0.64,0.049999124186081836,0.022482458502054214
63800,16.483500000000078,0.62,0.049999124186081836,0.01890372298657894
63900,18.53000000000008,0.73,0.049999124186081836,0.014453977346420288
64000,18.270500000000084,0.76,0.049999124186081836,0.021755145862698555
64100,18.46450000000008,0.77,0.049999124186081836,0.02795405313372612
64200,18.07950000000008,0.72,0.049999124186081836,0.041878871619701385
64300,17.097000000000076,0.65,0.049999124186081836,0.023007292300462723
64400,17.986500000000078,0.72,0.049999124186081836,0.03575047105550766
64500,16.668000000000074,0.56,0.049999124186081836,0.021650757640600204
64600,18.061000000000085,0.75,0.049999124186081836,0.02818501740694046
64700,16.877500000000072,0.65,0.049999124186081836,0.01813751645386219
64800,17.29800000000008,0.7,0.049999124186081836,0.03411376476287842
64900,18.467000000000088,0.74,0.049999124186081836,0.0212864987552166
65000,18.10800000000009,0.77,0.049999124186081836,0.04216296970844269
65100,17.93150000000009,0.69,0.049999124186081836,0.024317389354109764
65200,16.585500000000067,0.62,0.049999124186081836,0.07161584496498108
65300,16.32050000000007,0.52,0.049999124186081836,0.03717578202486038
65400,17.13000000000008,0.67,0.049999124186081836,0.03274983540177345
65500,18.49100000000009,0.7,0.049999124186081836,0.035975709557533264
65600,18.222500000000085,0.61,0.049999124186081836,0.027632134035229683
65700,18.729000000000095,0.78,0.049999124186081836,0.027369286864995956
65800,16.678000000000075,0.62,0.049999124186081836,0.023360155522823334
65900,17.24300000000008,0.63,0.049999124186081836,0.022812625393271446
66000,18.089500000000086,0.69,0.049999124186081836,0.031028829514980316
66100,16.39950000000007,0.56,0.049999124186081836,0.028958825394511223
66200,17.62350000000008,0.69,0.049999124186081836,0.031256161630153656
66300,19.336000000000098,0.79,0.049999124186081836,0.03250479698181152
66400,17.64900000000008,0.64,0.049999124186081836,0.09355875849723816
66500,18.362500000000093,0.76,0.049999124186081836,0.022903745993971825
66600,19.4840000000001,0.74,0.049999124186081836,0.021399907767772675
66700,18.32250000000009,0.69,0.049999124186081836,0.0592217743396759
66800,17.26350000000008,0.66,0.049999124186081836,0.05927545949816704
66900,19.119500000000098,0.81,0.049999124186081836,0.0386502742767334
67000,17.904500000000088,0.73,0.049999124186081836,0.03436221182346344
67100,17.430500000000077,0.66,0.049999124186081836,0.020038194954395294
67200,18.635000000000094,0.75,0.049999124186081836,0.027113312855362892
67300,16.687500000000068,0.6,0.049999124186081836,0.01915774494409561
67400,17.66200000000008,0.69,0.049999124186081836,0.021318815648555756
67500,17.994500000000087,0.67,0.049999124186081836,0.027339354157447815
67600,18.424000000000092,0.74,0.049999124186081836,0.02843000553548336
67700,18.381500000000095,0.68,0.049999124186081836,0.08302898705005646
67800,18.972000000000104,0.74,0.049999124186081836,0.02568722702562809
67900,17.04950000000008,0.62,0.049999124186081836,0.02338891103863716
68000,17.78950000000008,0.63,0.049999124186081836,0.024441439658403397
68100,17.096000000000075,0.62,0.049999124186081836,0.027521688491106033
68200,17.184500000000078,0.64,0.049999124186081836,0.03285305202007294
68300,17.324000000000076,0.68,0.049999124186081836,0.027658047154545784
68400,17.73950000000009,0.69,0.049999124186081836,0.03464464843273163
68500,17.372000000000078,0.66,0.049999124186081836,0.025496207177639008
68600,18.12300000000009,0.69,0.049999124186081836,0.02636105567216873
68700,17.889500000000087,0.71,0.049999124186081836,0.041003722697496414
68800,18.741000000000096,0.77,0.049999124186081836,0.020106658339500427
68900,16.139000000000067,0.64,0.049999124186081836,0.04050971940159798
69000,17.448500000000077,0.69,0.049999124186081836,0.015653342008590698
69100,16.44850000000007,0.63,0.049999124186081836,0.032014310359954834
69200,18.394500000000093,0.69,0.049999124186081836,0.11594854295253754
69300,17.01400000000008,0.6,0.049999124186081836,0.051219020038843155
69400,16.608000000000068,0.7,0.049999124186081836,0.02300439029932022
69500,18.24350000000009,0.76,0.049999124186081836,0.02065548114478588
69600,17.82200000000008,0.76,0.049999124186081836,0.058554403483867645
69700,17.094500000000075,0.66,0.049999124186081836,0.02800290659070015
69800,17.112000000000076,0.7,0.049999124186081836,0.031766027212142944
69900,19.269500000000097,0.83,0.049999124186081836,0.02028421126306057
70000,19.089000000000098,0.78,0.049999124186081836,0.06684833765029907
70100,16.905000000000076,0.63,0.049999124186081836,0.033085133880376816
70200,17.51950000000008,0.7,0.049999124186081836,0.034039415419101715
70300,16.910000000000064,0.72,0.049999124186081836,0.022641334682703018
70400,17.307000000000084,0.67,0.049999124186081836,0.03386088088154793
70500,18.135000000000083,0.73,0.049999124186081836,0.02467031031847
70600,18.770500000000094,0.82,0.049999124186081836,0.029199253767728806
70700,18.461000000000094,0.75,0.049999124186081836,0.022327153012156487
70800,17.467000000000077,0.64,0.049999124186081836,0.2682867646217346
70900,19.266500000000097,0.78,0.049999124186081836,0.019807472825050354
71000,18.30200000000008,0.77,0.049999124186081836,0.02518477663397789
71100,15.755500000000058,0.64,0.049999124186081836,0.022171422839164734
71200,16.829500000000067,0.7,0.049999124186081836,0.034245215356349945
71300,16.833500000000072,0.72,0.049999124186081836,0.024571631103754044
71400,17.481500000000075,0.68,0.049999124186081836,0.06639322638511658
71500,17.252000000000077,0.64,0.049999124186081836,0.03091023489832878
71600,17.145500000000073,0.62,0.049999124186081836,0.04076557606458664
71700,18.12550000000009,0.68,0.049999124186081836,0.06471572071313858
71800,17.20600000000008,0.68,0.049999124186081836,0.03374162316322327
71900,17.27450000000008,0.66,0.049999124186081836,0.05352921038866043
72000,18.36500000000009,0.75,0.049999124186081836,0.02833736687898636
72100,17.01650000000008,0.7,0.049999124186081836,0.024610161781311035
72200,17.282000000000075,0.75,0.049999124186081836,0.018820736557245255
72300,15.425500000000056,0.61,0.049999124186081836,0.03383193165063858
72400,16.56350000000007,0.71,0.049999124186081836,0.021906018257141113
72500,18.062500000000085,0.76,0.049999124186081836,0.03362097963690758
72600,17.39050000000008,0.68,0.049999124186081836,0.016162481158971786
72700,17.962500000000095,0.74,0.049999124186081836,0.028846776112914085
72800,17.44400000000008,0.66,0.049999124186081836,0.033933788537979126
72900,18.71850000000009,0.74,0.049999124186081836,0.02282577008008957
73000,18.91700000000009,0.73,0.049999124186081836,0.0488714724779129
73100,16.77950000000007,0.67,0.049999124186081836,0.08780524134635925
73200,17.893000000000086,0.72,0.049999124186081836,0.030093524605035782
73300,18.04000000000008,0.76,0.049999124186081836,0.054942891001701355
73400,18.405000000000086,0.76,0.049999124186081836,0.0530351921916008
73500,18.14100000000009,0.69,0.049999124186081836,0.4880881905555725
73600,17.890500000000088,0.75,0.049999124186081836,0.04087018594145775
73700,19.248500000000103,0.8,0.049999124186081836,0.26054880023002625
73800,18.367000000000093,0.71,0.049999124186081836,0.04467739909887314
73900,18.325000000000088,0.7,0.049999124186081836,0.030327413231134415
74000,17.279000000000078,0.72,0.049999124186081836,0.027396291494369507
74100,17.733500000000088,0.73,0.049999124186081836,0.06733623892068863
74200,17.87950000000009,0.67,0.049999124186081836,0.03212202340364456
74300,18.11900000000008,0.7,0.049999124186081836,0.04371219128370285
74400,18.5370000000001,0.66,0.049999124186081836,0.020451582968235016
74500,18.27000000000009,0.74,0.049999124186081836,0.020126182585954666
74600,18.442000000000085,0.76,0.049999124186081836,0.04038191959261894
74700,17.286000000000072,0.67,0.049999124186081836,0.407365620136261
74800,17.706500000000084,0.71,0.049999124186081836,0.02673223242163658
74900,18.422000000000093,0.77,0.049999124186081836,0.038645219057798386
75000,17.648500000000084,0.73,0.049999124186081836,0.03432643786072731
75100,17.14650000000008,0.64,0.049999124186081836,0.027639051899313927
75200,18.825000000000095,0.75,0.049999124186081836,0.055814675986766815
75300,18.768000000000097,0.79,0.049999124186081836,0.02406173199415207
75400,18.820500000000088,0.78,0.049999124186081836,0.020592007786035538
75500,18.052500000000087,0.71,0.049999124186081836,0.019650636240839958
75600,18.107500000000083,0.75,0.049999124186081836,0.02810690924525261
75700,18.286000000000094,0.7,0.049999124186081836,0.11256542056798935
75800,18.49100000000009,0.78,0.049999124186081836,0.1440177708864212
75900,17.04300000000008,0.65,0.049999124186081836,0.03255023807287216
76000,18.567000000000096,0.77,0.049999124186081836,0.018990356475114822
76100,17.209500000000077,0.66,0.049999124186081836,0.02823580987751484
76200,18.4735000000001,0.67,0.049999124186081836,0.02850627340376377
76300,19.1450000000001,0.78,0.049999124186081836,0.02994179166853428
76400,18.66650000000009,0.76,0.049999124186081836,0.02743949554860592
76500,18.9505000000001,0.81,0.049999124186081836,0.020621731877326965
76600,18.623500000000096,0.78,0.049999124186081836,0.0852644294500351
76700,17.440000000000087,0.68,0.049999124186081836,0.10098809003829956
76800,18.42600000000009,0.75,0.049999124186081836,0.48175179958343506
76900,17.45800000000008,0.75,0.049999124186081836,0.015637217089533806
77000,19.113500000000098,0.75,0.049999124186081836,0.12073306739330292
77100,18.47150000000009,0.78,0.049999124186081836,0.032998569309711456
77200,18.706000000000095,0.78,0.049999124186081836,0.020054731518030167
77300,17.843500000000084,0.77,0.049999124186081836,0.05176413804292679
77400,19.135500000000103,0.84,0.049999124186081836,0.03263673558831215
77500,19.15900000000009,0.78,0.049999124186081836,0.030634012073278427
77600,18.437000000000094,0.76,0.049999124186081836,0.030620744451880455
77700,17.160500000000077,0.64,0.049999124186081836,0.029309893026947975
77800,17.81350000000008,0.7,0.049999124186081836,0.0324283093214035
77900,17.96350000000009,0.68,0.049999124186081836,0.01781986840069294
78000,18.65600000000009,0.8,0.049999124186081836,0.04044295847415924
78100,17.742000000000086,0.7,0.049999124186081836,0.05951187014579773
78200,18.43700000000009,0.78,0.049999124186081836,0.018346987664699554
78300,18.193500000000096,0.73,0.049999124186081836,0.04335293918848038
78400,19.30700000000011,0.79,0.049999124186081836,0.020064381882548332
78500,18.8585000000001,0.78,0.049999124186081836,0.03145073354244232
78600,17.98300000000009,0.73,0.049999124186081836,0.08289441466331482
78700,17.873000000000093,0.62,0.049999124186081836,0.018517274409532547
78800,19.431500000000106,0.81,0.049999124186081836,0.0280611515045166
78900,18.045000000000087,0.7,0.049999124186081836,0.023675179108977318
79000,18.6740000000001,0.75,0.049999124186081836,0.019696436822414398
79100,17.45050000000008,0.71,0.049999124186081836,0.018807200714945793
79200,17.59150000000008,0.69,0.049999124186081836,0.03523460775613785
79300,16.63600000000007,0.69,0.049999124186081836,0.056541942059993744
79400,18.06450000000009,0.74,0.049999124186081836,0.02946159988641739
79500,17.650000000000087,0.67,0.049999124186081836,0.025923114269971848
79600,18.583000000000094,0.77,0.049999124186081836,0.018907777965068817
79700,17.380500000000083,0.66,0.049999124186081836,0.026913002133369446
79800,18.634500000000095,0.77,0.049999124186081836,0.05164630338549614
79900,17.38250000000009,0.66,0.049999124186081836,0.06346283853054047
80000,19.218000000000103,0.8,0.049999124186081836,0.030414171516895294
80100,18.8200000000001,0.77,0.049999124186081836,0.03334856405854225
80200,18.80600000000009,0.8,0.049999124186081836,0.015369482338428497
80300,17.485000000000078,0.79,0.049999124186081836,0.016511090099811554
80400,18.182000000000087,0.76,0.049999124186081836,0.03240785375237465
80500,17.94150000000009,0.74,0.049999124186081836,0.017177129164338112
80600,19.1805000000001,0.88,0.049999124186081836,0.18898585438728333
80700,18.332000000000093,0.75,0.049999124186081836,0.016073010861873627
80800,18.54650000000009,0.84,0.049999124186081836,0.022395865991711617
80900,18.602500000000095,0.78,0.049999124186081836,0.030809540301561356
81000,18.930500000000098,0.87,0.049999124186081836,0.010764350183308125
81100,18.311500000000084,0.79,0.049999124186081836,0.030342653393745422
81200,17.511000000000077,0.68,0.049999124186081836,0.01612570323050022
81300,18.11150000000008,0.81,0.049999124186081836,0.045106999576091766
81400,16.70550000000007,0.73,0.049999124186081836,0.06062548607587814
81500,18.19050000000009,0.8,0.049999124186081836,0.014305620454251766
81600,18.12850000000009,0.8,0.049999124186081836,0.01685321144759655
81700,18.105000000000086,0.78,0.049999124186081836,0.04142824932932854
81800,17.626500000000085,0.75,0.049999124186081836,0.019805653020739555
81900,18.344500000000092,0.8,0.049999124186081836,0.012251770123839378
82000,16.17950000000007,0.74,0.049999124186081836,0.015495769679546356
82100,18.659000000000095,0.86,0.049999124186081836,0.020251458510756493
82200,17.125000000000078,0.71,0.049999124186081836,0.02202681079506874
82300,16.945500000000077,0.7,0.049999124186081836,0.0329502709209919
82400,16.67150000000007,0.67,0.049999124186081836,0.018178172409534454
82500,17.610500000000087,0.72,0.049999124186081836,0.03510776907205582
82600,17.446500000000086,0.71,0.049999124186081836,0.025382060557603836
82700,17.834500000000087,0.74,0.049999124186081836,0.06983272731304169
82800,17.440500000000082,0.7,0.049999124186081836,0.021876465529203415
82900,18.003500000000077,0.8,0.049999124186081836,0.036329369992017746
83000,18.428500000000096,0.8,0.049999124186081836,0.26557669043540955
83100,17.030500000000078,0.68,0.049999124186081836,0.018256928771734238
83200,17.064500000000077,0.71,0.049999124186081836,0.018460048362612724
83300,18.002000000000088,0.74,0.049999124186081836,0.02453172579407692
83400,18.705500000000097,0.76,0.049999124186081836,0.012361585162580013
83500,17.660500000000084,0.73,0.049999124186081836,0.02553614228963852
83600,18.7435000000001,0.8,0.049999124186081836,0.02741755172610283
83700,17.60250000000008,0.74,0.049999124186081836,0.02598196640610695
83800,18.774000000000093,0.81,0.049999124186081836,0.025286797434091568
83900,16.591000000000076,0.65,0.049999124186081836,0.038863349705934525
84000,17.254000000000087,0.74,0.049999124186081836,0.016730189323425293
84100,17.717500000000086,0.76,0.049999124186081836,0.015107445418834686
84200,17.530000000000086,0.72,0.049999124186081836,0.01442859135568142
84300,16.86750000000007,0.78,0.049999124186081836,0.025705687701702118
84400,18.7940000000001,0.83,0.049999124186081836,0.01553301140666008
84500,18.189500000000084,0.8,0.049999124186081836,0.020297519862651825
